id,person_id,house,type,constituency_id,start_date,end_date
969da2dc-fd44-4237-9d6e-1af62d368a33,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,eb2d929c-863b-48ca-8efc-3c5d85c7eabc,1987-06-11,1992-04-09
0afe9c9b-c483-471e-8d23-dda3ac1eb39e,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,eb2d929c-863b-48ca-8efc-3c5d85c7eabc,1992-04-09,1997-05-01
364626b8-60f8-4b7d-9352-50c9436285e8,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,b7e6e674-8336-4145-9a9a-9098caac6b71,1997-05-01,2001-06-07
af1d91ed-2bd1-40c9-8966-0ed5a326cac2,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,b7e6e674-8336-4145-9a9a-9098caac6b71,2001-06-07,2005-05-05
12459a0f-ee54-4b67-9011-e0e3c1d81e7b,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,b7e6e674-8336-4145-9a9a-9098caac6b71,2005-05-05,2010-05-06
05c4ccc7-dca1-4846-937f-7b0150080a31,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,d934380d-224e-4031-92f6-72b4492cf356,2010-05-06,2015-05-07
e208ef8f-3c8e-49da-82af-44eb0dfe104b,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,d934380d-224e-4031-92f6-72b4492cf356,2015-05-07,2017-06-08
27b568d0-9558-4b4d-9d7a-4b29caa24a23,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,d934380d-224e-4031-92f6-72b4492cf356,2017-06-08,2019-12-12
60d6b44b-53b7-4ad6-9dbc-93cd8f005128,c5511e06-ad9e-418a-a39d-caee9bf4f2a7,Commons,NULL,d934380d-224e-4031-92f6-72b4492cf356,2019-12-12,NULL
3738ee32-d8db-4a26-87c1-60265cdd887a,d7aec3c0-d97d-4233-9df2-e631bd0b2511,Lords,Hereditary,NULL,NULL,NULL
5b951f1c-4b68-4881-a88d-09e77e0a984f,a9d5c8ad-af52-4726-b315-6f9e16432ce6,Lords,Hereditary,NULL,1979-06-04,1999-11-11
5ebdb13f-7569-46dd-83cf-12e9a11cde2c,b6a28608-3340-424d-804b-16693865d5b7,Lords,Hereditary,NULL,NULL,NULL
8d0c99a3-d8be-4371-92f8-0f71260cd229,b6a28608-3340-424d-804b-16693865d5b7,Lords,Excepted hereditary,NULL,1957-12-18,2005-01-23
37f63c50-03fa-4a66-bd39-e102c4acb670,04f60e48-6efb-441f-b953-57f940d253f3,Lords,Excepted hereditary,NULL,2009-07-20,NULL
c6512857-47a2-4cdb-ab62-161d797ad420,cf2199a5-c821-48c9-ac6f-4ccc0a038c8d,Lords,Hereditary,NULL,NULL,NULL
ed22aa72-feab-4a6a-905f-404fe16726bb,3ec7f626-2770-4694-96ac-b5d9794d3ecb,Lords,Hereditary,NULL,1954-03-30,1999-11-11
830bc1ad-c6da-4b8b-a10f-84705d5bbc5f,e7f0c4a4-ac14-467b-b1f8-158b5b1e6919,Lords,Hereditary,NULL,NULL,NULL
77ae6831-7c61-4972-954b-46106bcf63ca,e3af0411-b5c5-460d-8aaa-add93b35cae4,Commons,NULL,1f15bd70-bab1-484b-b7ac-def641822215,2011-01-13,2015-05-07
6d6e7682-4c41-47f3-9064-f159eef75ca4,e3af0411-b5c5-460d-8aaa-add93b35cae4,Commons,NULL,1f15bd70-bab1-484b-b7ac-def641822215,2015-05-07,2017-06-08
ef944baa-8eb9-40b2-b34d-0b587ff7a43e,e3af0411-b5c5-460d-8aaa-add93b35cae4,Commons,NULL,1f15bd70-bab1-484b-b7ac-def641822215,2017-06-08,2019-12-12
0a7cb8e1-3d47-4884-93fa-0288e8f19961,e3af0411-b5c5-460d-8aaa-add93b35cae4,Commons,NULL,1f15bd70-bab1-484b-b7ac-def641822215,2019-12-12,NULL
a14a0f55-af97-4c33-a235-5eb20a540f45,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,ecc6de56-902b-4b5b-8538-cf51bff42949,1958-11-10,1959-10-08
dc67647a-c09f-4835-b2fa-af2ea14fa970,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,ecc6de56-902b-4b5b-8538-cf51bff42949,1959-10-08,1964-10-15
0beb434d-af60-42ab-b9d0-6f705a663eef,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,ecc6de56-902b-4b5b-8538-cf51bff42949,1964-10-15,1966-03-31
3286b442-84d7-4e57-8bd9-7861b7e4cdf8,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,ecc6de56-902b-4b5b-8538-cf51bff42949,1966-03-31,1970-06-18
debef3ff-5cd9-47b0-8336-8add81342604,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,ecc6de56-902b-4b5b-8538-cf51bff42949,1970-06-18,1974-02-28
edcdafd6-23ef-475b-823e-f70720312f16,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,b1c0e97b-9444-4663-9293-43f34ddd3e80,1974-02-28,1974-10-10
a941c370-eaca-4b5e-ab62-2dae8598ff65,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,b1c0e97b-9444-4663-9293-43f34ddd3e80,1974-10-10,1979-05-03
1a3035cc-eee3-47b1-96fc-42cb74daaa26,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,b1c0e97b-9444-4663-9293-43f34ddd3e80,1979-05-03,1983-06-09
3e0dfa79-910a-4806-9a20-57698bc94fc5,9654d6a5-b11e-4d2a-8c1f-9959e2572b0f,Commons,NULL,53430261-51b9-4ed1-bd2e-25567ea2e032,1983-06-09,1987-06-11
b2992cdd-3c82-4d37-ae92-ef9a70906fe7,1181526f-56fc-4499-bdbe-e7af73653fcc,Lords,Life peer (judicial),NULL,1986-01-30,2006-03-21
b084d0a3-dd05-4139-b61a-02a0a3452372,36eae10d-a67b-45c7-ae16-5859450916cb,Lords,Hereditary,NULL,NULL,NULL
b33b0707-de66-47c2-9f1f-ab8eceb18743,36eae10d-a67b-45c7-ae16-5859450916cb,Lords,Hereditaries given life peerages,NULL,2000-04-17,2010-10-10
b7f4ebac-06b7-450f-8af3-3cbc3426b685,8299bbff-fd8e-450e-8bec-9a741b56d009,Commons,NULL,b3ecd139-d7c0-41fa-a65d-3f8797d09f22,1979-05-03,1983-06-09
abcff405-ef5c-4f8a-9ff0-73bee99ed39d,8299bbff-fd8e-450e-8bec-9a741b56d009,Commons,NULL,d3ebdf48-ce53-414e-8d40-972434cfee1b,1983-06-09,1987-06-11
1e872f53-6d10-4dc3-b37c-70003c93bd1d,8299bbff-fd8e-450e-8bec-9a741b56d009,Commons,NULL,d3ebdf48-ce53-414e-8d40-972434cfee1b,1987-06-11,1990-09-05
82ada474-7d28-4f70-b91d-053bfe55b520,40d02b34-58ce-4071-9e25-9155385d5f09,Commons,NULL,105cbfe2-2be1-46eb-bcae-9e5f0646fafd,1983-06-09,1987-06-11
19cbbee1-ff0a-4636-9fda-9f4ff74f35db,40d02b34-58ce-4071-9e25-9155385d5f09,Commons,NULL,105cbfe2-2be1-46eb-bcae-9e5f0646fafd,1987-06-11,1992-04-09
0c6290ca-aad7-4bdb-9833-c9dad0e827ea,40d02b34-58ce-4071-9e25-9155385d5f09,Commons,NULL,5f49a3c5-780d-400e-9c03-49c8d573e2e1,1997-05-01,2001-06-07
3af48c6e-bb4f-46f5-9e55-c3511f19b4c1,40d02b34-58ce-4071-9e25-9155385d5f09,Commons,NULL,5f49a3c5-780d-400e-9c03-49c8d573e2e1,2001-06-07,2005-05-05
a0082e5c-c640-41f8-b336-badcda49e6b3,40d02b34-58ce-4071-9e25-9155385d5f09,Commons,NULL,5f49a3c5-780d-400e-9c03-49c8d573e2e1,2005-05-05,2010-05-06
b56eddc3-6634-47b5-ab83-97e71ab992a9,40d02b34-58ce-4071-9e25-9155385d5f09,Commons,NULL,b3a266c2-4f43-4679-a611-30908a99fdc3,2010-05-06,2011-01-26
4a4c16a9-c98e-4e29-a002-7f143834ceb9,fe3b51d6-9cbe-4fdb-aeb0-c3000748bdee,Commons,NULL,b972e604-9c45-4808-9e1a-548da5288871,2010-05-06,2015-05-07
7cfeae74-142f-4216-b1aa-d235581f70bd,fe3b51d6-9cbe-4fdb-aeb0-c3000748bdee,Commons,NULL,b972e604-9c45-4808-9e1a-548da5288871,2015-05-07,2017-06-08
e8cfeef1-9051-41fc-9a6e-2641edbe8fc8,fe3b51d6-9cbe-4fdb-aeb0-c3000748bdee,Commons,NULL,b972e604-9c45-4808-9e1a-548da5288871,2017-06-08,2019-12-12
e20fa5ba-c213-470f-9883-0f5bfcc8d685,fe3b51d6-9cbe-4fdb-aeb0-c3000748bdee,Commons,NULL,b972e604-9c45-4808-9e1a-548da5288871,2019-12-12,2023-06-12
7e7ca6bd-a99f-4ecd-8d7e-c846b5da0b2d,cd07d0fc-f147-4315-a606-5afc577cb4f7,Commons,NULL,d3ebdf48-ce53-414e-8d40-972434cfee1b,1990-11-29,1992-04-09
e89158a4-3769-42f1-9e18-737d0475c97b,cd07d0fc-f147-4315-a606-5afc577cb4f7,Commons,NULL,d3ebdf48-ce53-414e-8d40-972434cfee1b,1992-04-09,1997-05-01
4863d73c-b96c-4635-826c-cadcbd094c18,cd07d0fc-f147-4315-a606-5afc577cb4f7,Commons,NULL,e1de1803-715e-45c2-9df0-00d64049eb5b,1997-05-01,2001-06-07
2e2e18ea-5008-4b73-a352-4bd5297be26f,cd07d0fc-f147-4315-a606-5afc577cb4f7,Commons,NULL,e1de1803-715e-45c2-9df0-00d64049eb5b,2001-06-07,2005-05-05
df36c7fd-6f48-4e89-b33e-2f73f38d9083,cd07d0fc-f147-4315-a606-5afc577cb4f7,Lords,Life peer,NULL,2005-06-28,NULL
acbb3a34-c1a3-4421-8c74-2f3d45f8b9ba,d784121c-c51d-451b-b26d-7b39fff5cbdb,Lords,Excepted hereditary,NULL,1986-06-17,NULL
8a2c4f37-8640-423b-bc80-081954f81260,32f26fa1-f4f3-482b-9d32-5b58338da22d,Lords,Hereditary,NULL,1992-03-23,1999-11-11
6ea6ad5b-6dc8-4d17-825f-fd85b7830659,cff44bbd-c14c-4699-b9f8-f491da036a49,Lords,Life peer,NULL,2001-06-30,NULL
b031d537-edce-4c6d-8974-1717981f9a3b,dce2dfe5-c0aa-4fe3-b41d-1110430f1082,Commons,NULL,6921a621-4bdf-46f1-b9b2-70e0d15db810,1970-06-18,1974-02-28
49538c99-0945-4273-8c4e-361f731bdb4c,dce2dfe5-c0aa-4fe3-b41d-1110430f1082,Commons,NULL,e74aed9b-ef30-4cfa-9363-c910a86698ed,1974-02-28,1974-10-10
0eb55ebb-999b-477d-a8a5-d706ef7e55bd,dce2dfe5-c0aa-4fe3-b41d-1110430f1082,Commons,NULL,e74aed9b-ef30-4cfa-9363-c910a86698ed,1974-10-10,1979-05-03
8a81a286-6669-4cf6-8ca9-ce9bc2782caf,dce2dfe5-c0aa-4fe3-b41d-1110430f1082,Commons,NULL,e74aed9b-ef30-4cfa-9363-c910a86698ed,1979-05-03,1983-06-09
6391c67a-d4b2-4311-bcb5-5f641247a4f1,dce2dfe5-c0aa-4fe3-b41d-1110430f1082,Commons,NULL,ef67f175-a0c1-43a4-a53e-3c7e4ace8324,1983-06-09,1987-06-11
5099fc52-7ebe-43eb-bf96-d84bad03b48a,dce2dfe5-c0aa-4fe3-b41d-1110430f1082,Commons,NULL,ef67f175-a0c1-43a4-a53e-3c7e4ace8324,1987-06-11,1992-04-09
61d18de4-984a-47ad-8965-f0f09621f6c2,dce2dfe5-c0aa-4fe3-b41d-1110430f1082,Commons,NULL,ef67f175-a0c1-43a4-a53e-3c7e4ace8324,1992-04-09,1993-05-13
04352935-5b09-4695-a2c5-744e621d11b5,b7d19f8f-9784-432d-a6fb-a10f30af99d8,Lords,Life peer,NULL,2005-05-16,NULL
e69a5951-95bb-462a-bbb4-31aa6bef839f,a7e945a9-2089-40eb-9dcf-13dcfedea685,Lords,Hereditary,NULL,1977-08-04,1995-04-04
d79c8aed-6737-497b-92f7-2ffec1b5f30a,41f8d5a8-542e-4218-879e-c667af882fa5,Commons,NULL,b5e4c430-3740-4b5b-9e0a-6ca20f72e163,2017-06-08,2019-12-12
495ad0c3-a416-49b3-8396-f263e6d0037c,41f8d5a8-542e-4218-879e-c667af882fa5,Commons,NULL,b5e4c430-3740-4b5b-9e0a-6ca20f72e163,2019-12-12,NULL
eb916503-6917-4ed7-99ca-5d82177096dc,a929c848-7d82-4f10-b3f0-28fce4786f63,Commons,NULL,9b8e9218-9e54-495f-aee8-87f0f6b33929,2005-05-05,2010-05-06
183420b3-6907-4b4b-808e-202752e43481,a929c848-7d82-4f10-b3f0-28fce4786f63,Commons,NULL,62685f4a-b5ac-43f2-901b-962fc966c22e,2010-05-06,2015-05-07
0ce898e3-8bfe-4938-aec1-41b8482ddc06,a929c848-7d82-4f10-b3f0-28fce4786f63,Commons,NULL,62685f4a-b5ac-43f2-901b-962fc966c22e,2015-05-07,2017-06-08
74bb80db-588c-4349-beb6-e98f98f4b8a0,a929c848-7d82-4f10-b3f0-28fce4786f63,Commons,NULL,62685f4a-b5ac-43f2-901b-962fc966c22e,2017-06-08,2019-12-12
c5c6a270-a2c9-4b2e-b64f-2b110e1a9df3,a929c848-7d82-4f10-b3f0-28fce4786f63,Commons,NULL,62685f4a-b5ac-43f2-901b-962fc966c22e,2019-12-12,NULL
16a08e42-183a-4c87-89c9-f21abe88acde,de833a41-8119-4a65-b810-ece8018d644d,Lords,Life peer,NULL,2007-12-11,2022-05-12
e244915b-3cb0-4df3-a9e4-19f94bc876f3,593cd58e-2ca4-4f3a-8b47-946b3f6edb24,Lords,Life peer,NULL,2017-10-19,NULL
93893ac5-4395-4cb3-9ee6-239c8644bc70,a2e4cb26-08cc-424b-bd1a-e9b79c40d1d6,Commons,NULL,ce398354-1850-4b16-a344-ebfc313f21b0,2019-12-12,2022-05-03
1d53b03a-d65c-4a64-a587-34f75e2bf2f8,de18ffda-07e4-44c3-902d-0fbb8d7f5d41,Lords,Life peer,NULL,2011-01-13,NULL
e5161b4e-e289-49d8-9c25-b50034af3014,c565c6a4-5962-480c-b258-d7dc77611575,Lords,Life peer,NULL,1998-08-03,2020-11-14
9c17cb22-d78d-4793-8606-e9ff5470d5a3,dc6da151-7e59-406c-99c3-396decd119d1,Commons,NULL,00343146-7834-4ef5-9e74-abc44630cc4b,2015-05-07,2017-06-08
9c199746-d3fb-46ad-9116-e21f9db8c10d,e0126f52-2bce-4977-bca8-f9a3d2e7f4f7,Commons,NULL,2d0218b1-6cad-46f3-9d78-123b4b54590a,2019-12-12,NULL
5effac29-3d7a-4ce3-95bd-d6564e7b2f2f,5efe818b-4bcc-4d32-ac14-245ab7a8f39f,Lords,Hereditary,NULL,1974-07-15,1999-11-11
89bfcf54-1012-4dfd-8459-2bbf2dd129bc,d03f8454-e939-4d3c-a3d4-47ebab2e3857,Lords,Hereditary,NULL,1994-04-07,1999-11-11
346d65d9-ee49-4e6a-894d-2ffe775c97e6,cfa7789c-5906-464a-9eb1-c8bb7785e555,Lords,Hereditary,NULL,1976-03-23,1988-09-27
3ea6d784-1eec-4d62-983e-1700a2c33322,74ae21b5-d4a3-40c3-aec2-14e5acc8975c,Commons,NULL,59193002-6136-4833-a81f-dd2a6596c06a,1992-04-09,1997-05-01
31d0ee41-866f-4ebe-b0e0-6d0df43581ee,74ae21b5-d4a3-40c3-aec2-14e5acc8975c,Commons,NULL,81ea3e97-86da-4008-99c7-92fb1d96a52f,1997-05-01,2001-06-07
8e043f49-0777-4fe9-8e44-998b0c222b6b,74ae21b5-d4a3-40c3-aec2-14e5acc8975c,Commons,NULL,81ea3e97-86da-4008-99c7-92fb1d96a52f,2001-06-07,2005-05-05
b67a22dc-c47d-41aa-b803-0c0a41a9d8c2,74ae21b5-d4a3-40c3-aec2-14e5acc8975c,Commons,NULL,81ea3e97-86da-4008-99c7-92fb1d96a52f,2005-05-05,2010-05-06
b4f1cfae-5641-49a4-b7f6-8c7f6e351c36,4db7e81d-3270-495a-a816-755b3e73ed00,Commons,NULL,232dcc31-8990-4838-a208-2520f435c6c5,1992-04-09,1997-05-01
60a6356d-448d-4440-a8ce-dce678c272db,4db7e81d-3270-495a-a816-755b3e73ed00,Commons,NULL,f2c87eab-8f73-4546-960e-911c47c626e6,1997-05-01,2001-06-07
4aed2b1c-6cb0-445c-b975-60b0dc25fbb4,4db7e81d-3270-495a-a816-755b3e73ed00,Commons,NULL,f2c87eab-8f73-4546-960e-911c47c626e6,2001-06-07,2005-05-05
54a9a656-369a-4a86-b78b-1a3ae4a2b1df,4db7e81d-3270-495a-a816-755b3e73ed00,Commons,NULL,f2c87eab-8f73-4546-960e-911c47c626e6,2005-05-05,2010-05-06
256e7b27-bbef-41c9-967c-2d4349bdcde8,4db7e81d-3270-495a-a816-755b3e73ed00,Commons,NULL,fd96ab94-9545-4699-aef9-9f89949e9397,2010-05-06,2015-05-07
d96c7f82-ee9c-4dea-96e0-b363a8b7efe6,c912e0d9-5710-4119-9e4c-a45c6894b04b,Commons,NULL,23b4ea9d-bd25-4547-a1fe-57a863398730,1992-04-09,1997-05-01
8890687a-3ace-4df4-8ba4-6ed8e06b5e64,c912e0d9-5710-4119-9e4c-a45c6894b04b,Commons,NULL,512ab9d9-b9e4-44de-b78d-f8b56c64ee43,1997-05-01,2001-06-07
fc521c75-915b-4184-87a8-7b75694fa7bc,c912e0d9-5710-4119-9e4c-a45c6894b04b,Commons,NULL,512ab9d9-b9e4-44de-b78d-f8b56c64ee43,2001-06-07,2005-05-05
065c0758-d97c-4ee9-8d37-9cd75ce302ff,c912e0d9-5710-4119-9e4c-a45c6894b04b,Commons,NULL,512ab9d9-b9e4-44de-b78d-f8b56c64ee43,2005-05-05,2010-05-06
095c7fe9-90c7-41ec-a216-11c5572eecb9,194e660b-041b-40ba-8d20-eb6ac464602a,Lords,Hereditary,NULL,1958-03-20,1996-03-19
a705ad43-c527-41d3-b5e4-0ca20daea9f7,36c8cd5b-410a-4d29-bed1-164634facb92,Lords,Life peer,NULL,1979-08-06,1992-11-27
aa5a96e0-6990-415a-9f43-c6acf5780ee9,b21759c8-bb31-4d5d-bfff-3b212e0cb2a3,Lords,Hereditary,NULL,1968-12-28,1999-11-11
7c75733d-00e7-40b2-9468-e163ee9bc982,dacc9d98-a776-438d-8383-b0e6cad25afa,Commons,NULL,e19bf690-63d6-44d0-9f5d-780bc5ba49f1,1974-02-28,1974-10-10
1290a391-e763-4789-a0c7-32362496a49c,dacc9d98-a776-438d-8383-b0e6cad25afa,Commons,NULL,e19bf690-63d6-44d0-9f5d-780bc5ba49f1,1974-10-10,1979-05-03
b8c65b0c-3ef7-4aa3-9654-0f419414ceeb,dacc9d98-a776-438d-8383-b0e6cad25afa,Commons,NULL,e19bf690-63d6-44d0-9f5d-780bc5ba49f1,1979-05-03,1983-06-09
b45faa8f-113b-433d-a694-491ecaba9dc0,dacc9d98-a776-438d-8383-b0e6cad25afa,Commons,NULL,4bf8cd30-821d-414d-9ef4-a7a108bd900f,1983-06-09,1987-06-11
a355f013-bc2c-4bfa-929e-d59253d09797,dacc9d98-a776-438d-8383-b0e6cad25afa,Commons,NULL,4bf8cd30-821d-414d-9ef4-a7a108bd900f,1987-06-11,1992-04-09
4a4dc928-caf1-4f59-af9b-2af4b741c34d,dacc9d98-a776-438d-8383-b0e6cad25afa,Commons,NULL,4bf8cd30-821d-414d-9ef4-a7a108bd900f,1992-04-09,1997-05-01
72b882fe-1707-47e7-ab06-2af0f35387a0,4a8a93f3-4a68-4a12-8280-0dc2abe1091a,Lords,Hereditary,NULL,1972-12-19,1999-11-11
4cb26d81-c7ab-4ec7-b347-fa22ebe8cb5d,7cf46472-ca6c-454b-9a91-86bf89310c97,Lords,Hereditary,NULL,1979-07-14,1999-11-11
c43a2b8c-0d1d-461b-b7ac-ee1babbc780b,f603c47e-8820-46e1-bb74-6961c413a95c,Lords,Hereditary,NULL,1969-05-30,1986-01-25
73891e8f-733c-49a5-95f9-9975b8dc2342,d46c87e8-e562-4b13-bb81-6c262f1f8491,Lords,Hereditary,NULL,1986-01-25,1999-11-11
0f07a132-0225-4982-a507-e639e71ed16b,6687243a-985d-4d10-bcf0-85c3f5b4e5c7,Lords,Life peer,NULL,1996-10-08,NULL
fd87ac0a-6f85-46f8-9037-4b01bf0e6e13,4767895e-4cfc-410a-a984-391300017baa,Lords,Hereditaries of first creation,NULL,1962-01-29,2000-12-07
d974f77f-8c19-4569-86de-9a8b61fbb487,4767895e-4cfc-410a-a984-391300017baa,Lords,Hereditaries given life peerages,NULL,1962-01-29,2000-12-07
22914dbe-f910-4fec-9b43-80ffd73300c5,42d31f8f-e825-4a2d-9674-d0d5ee916eeb,Commons,NULL,cf2acb01-0a08-4063-ae11-04b8f7abf2e2,2010-05-06,2015-05-07
45a97392-a34d-46ea-9165-27a372a947c2,42d31f8f-e825-4a2d-9674-d0d5ee916eeb,Commons,NULL,cf2acb01-0a08-4063-ae11-04b8f7abf2e2,2015-05-07,2017-06-08
69f55d35-1894-4ee5-984d-2ed47b381235,42d31f8f-e825-4a2d-9674-d0d5ee916eeb,Commons,NULL,cf2acb01-0a08-4063-ae11-04b8f7abf2e2,2017-06-08,2019-12-12
e97e13ba-44b1-4201-adb4-11beafcfc1ba,42d31f8f-e825-4a2d-9674-d0d5ee916eeb,Commons,NULL,cf2acb01-0a08-4063-ae11-04b8f7abf2e2,2019-12-12,NULL
8b9ee30f-e42c-4af4-9cee-fd91ee9b0dc9,2a25bc82-a730-4446-b75d-7e02d0a6143f,Commons,NULL,580553ff-b342-4378-9437-7fdfaf07efcf,2005-05-05,2010-05-06
2f6725b2-291b-4409-ab2c-480be199dabf,2a25bc82-a730-4446-b75d-7e02d0a6143f,Commons,NULL,580553ff-b342-4378-9437-7fdfaf07efcf,2010-05-06,2015-05-07
9dbb84eb-dea9-4cbf-9a92-8b5b2555a2a6,98e6b714-92eb-4f3d-9f4f-5874c4bfb16c,Commons,NULL,566c3bc4-38b3-4920-b4df-f6403afb1134,1997-11-06,2001-06-07
879a6c94-296d-434e-a4ba-ba1d5cccbc72,98e6b714-92eb-4f3d-9f4f-5874c4bfb16c,Commons,NULL,566c3bc4-38b3-4920-b4df-f6403afb1134,2001-06-07,2005-05-05
91f6343e-1935-412a-815d-a3996c3b4d5b,98e6b714-92eb-4f3d-9f4f-5874c4bfb16c,Commons,NULL,b27d39a5-155b-4795-8b53-ae73bda9dab5,2005-05-05,2010-05-06
8eff2d3a-695e-4ec5-a8f6-e11dee40487b,98e6b714-92eb-4f3d-9f4f-5874c4bfb16c,Commons,NULL,b27d39a5-155b-4795-8b53-ae73bda9dab5,2010-05-06,2015-05-07
ad3025a9-ff91-4f57-a990-789434d929ad,4ec0764f-7fb2-448b-b359-bf0ee5f5fe2c,Commons,NULL,26428fc9-20c7-4388-840d-6f3cdd0f6209,2010-05-06,2015-05-07
aeb47f54-c4fa-4261-8ace-ea344e0aee33,4ec0764f-7fb2-448b-b359-bf0ee5f5fe2c,Commons,NULL,26428fc9-20c7-4388-840d-6f3cdd0f6209,2015-05-07,2017-06-08
0d07ef82-a9e4-471d-80aa-722e09e32ecf,4ec0764f-7fb2-448b-b359-bf0ee5f5fe2c,Commons,NULL,26428fc9-20c7-4388-840d-6f3cdd0f6209,2017-06-08,2018-05-09
5ec48cd8-27c4-4877-89f4-64f5890dd480,bdc1c540-36a5-497d-897e-b0a7a619545b,Commons,NULL,23902553-b36f-4dac-b503-9fe56a2a9965,1979-05-03,1983-06-09
56418c64-ea4b-4d32-89cf-215dafcf1336,bdc1c540-36a5-497d-897e-b0a7a619545b,Commons,NULL,9adfddef-841f-4bb2-b64c-0bd3b23d679a,1983-06-09,1987-06-11
0506bc3d-fb6f-426f-8c47-6cb3d67a4d60,bdc1c540-36a5-497d-897e-b0a7a619545b,Commons,NULL,9adfddef-841f-4bb2-b64c-0bd3b23d679a,1987-06-11,1992-04-09
6548dc46-444a-4a72-a1a4-583105961adc,bdc1c540-36a5-497d-897e-b0a7a619545b,Commons,NULL,9adfddef-841f-4bb2-b64c-0bd3b23d679a,1992-04-09,1997-05-01
86204a23-59b7-434d-8ed0-8ac60f458843,cd12187f-b768-475d-9b5e-d4f224fc70cc,Lords,Life peer,NULL,1974-09-02,1993-09-08
b4b18819-4ef3-4cef-a1c7-331a5f3cec75,c26f9983-e4bf-45fa-b8f2-a37699447154,Lords,Hereditary,NULL,1969-06-16,1999-11-11
b591675f-d353-4e14-b67c-e810ed7c297b,657a2ae3-2b42-4023-80b7-6bcfccbc32e5,Lords,Life peer,NULL,1988-07-11,2005-11-06
7ca48641-a6c4-47d5-bb25-e53b49667447,6f6d5c8a-828a-402b-8b84-a3fee61a5a48,Commons,NULL,c06d8c7a-cf60-4142-b425-8f14b86c4315,2010-05-06,2015-05-07
40ced045-f13d-49c2-92ea-4867712bb58f,6f6d5c8a-828a-402b-8b84-a3fee61a5a48,Commons,NULL,c06d8c7a-cf60-4142-b425-8f14b86c4315,2015-05-07,2017-06-08
96404792-99a1-4673-976f-d7ffd3a32389,6f6d5c8a-828a-402b-8b84-a3fee61a5a48,Commons,NULL,c06d8c7a-cf60-4142-b425-8f14b86c4315,2017-06-08,2019-12-12
55436aad-ad04-477c-abb5-06b4dd062fdf,6f6d5c8a-828a-402b-8b84-a3fee61a5a48,Commons,NULL,c06d8c7a-cf60-4142-b425-8f14b86c4315,2019-12-12,NULL
4fdd26b3-7768-45d4-aa4f-58f5142d2ff4,0f77799d-2224-4aa7-9154-8a873d88ae73,Commons,NULL,a379a0c4-0eca-4630-8415-0f6e122202a8,2019-12-12,NULL
23de7d2e-480e-4770-9fa2-ca890f9a0588,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,1925be75-0534-420d-b360-455717eac957,1964-10-15,1966-03-31
c66a38e3-ed0e-4131-9f75-9ead882bc793,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,1925be75-0534-420d-b360-455717eac957,1966-03-31,1970-06-18
73c5cf4e-4e7b-4055-8c97-d0c9fccba57c,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,1925be75-0534-420d-b360-455717eac957,1970-06-18,1974-02-28
52cf6b00-f9e1-434c-8927-3f80d4948fe7,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,f533f664-1b5f-4fc2-8c1e-32b0816b2a7f,1974-02-28,1974-10-10
e9a48684-fbc6-4f95-9d36-d3246f314698,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,f533f664-1b5f-4fc2-8c1e-32b0816b2a7f,1974-10-10,1979-05-03
b6929fa7-48c9-45cf-886a-6426cc452ae1,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,f533f664-1b5f-4fc2-8c1e-32b0816b2a7f,1979-05-03,1983-06-09
15c57780-8961-4c57-8523-e2ba0f6f4cf5,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,78704f97-98e1-4dca-b19b-8a1aa41d4652,1983-06-09,1987-06-11
3c3ce840-810a-4184-8705-b085ef568779,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,78704f97-98e1-4dca-b19b-8a1aa41d4652,1987-06-11,1992-04-09
ef702a70-0647-4e6f-a0d7-83c66cfce3dc,d739af15-6a7a-4fcd-ae6e-079e19f024d5,Commons,NULL,78704f97-98e1-4dca-b19b-8a1aa41d4652,1992-04-09,1997-05-01
