id,id_parliament,id_ifg_website,name,display_name,normalized_name,short_name,gender,start_date,end_date
163c8e36-049d-4834-8ac5-290a14f60695,2168.0,,Baroness Morgan of Huyton,Baroness Morgan of Huyton,Baroness Morgan of Huyton,Morgan,F,2001-06-11,
f9c5b99f-3b3d-4794-9850-292f03ed1635,1489.0,,Dawn Butler,Dawn Butler,Dawn Butler,Butler,F,,
0173cfda-962a-4db5-9f9a-29892eb822f4,396.0,,Richard Caborn,Richard Caborn,Richard Caborn,Caborn,M,,
bdd63d86-442d-4d80-892e-29a941ebf85a,352.0,,Lord Boswell of Aynho,Lord Boswell of Aynho,Lord Boswell of Aynho,Boswell,M,2010-07-08,
bdd63d86-442d-4d80-892e-29a941ebf85a,352.0,,Tim Boswell,Tim Boswell,Tim Boswell,Boswell,M,,2010-07-08
fe33f1ae-7d71-4b16-b212-29f7b65bbf6f,4017.0,409.0,Penny Mordaunt,Penny Mordaunt,Penny Mordaunt,Mordaunt,F,,
1b38ee7e-df52-4ea2-85ce-29fef86f4448,1136.0,,Chris Patten,Chris Patten,Chris Patten,Patten,M,,2005-01-01
1b38ee7e-df52-4ea2-85ce-29fef86f4448,1136.0,,Lord Patten of Barnes,Lord Patten of Barnes,Lord Patten of Barnes,Patten,M,2005-01-11,
e12b1eec-a418-4aa4-b38c-2a2b21ecec62,4522.0,,Rebecca Pow,Rebecca Pow,Rebecca Pow,Pow,F,,
3a75426f-52d3-4bc6-88d7-2a7c35f910f2,4125.0,,Catherine McKinnell,Catherine McKinnell,Catherine McKinnell,McKinnell,F,,
b8fde1ec-d8f4-4de8-a2eb-2af66a341b5f,1582.0,383.0,Grant Shapps,Grant Shapps,Grant Shapps,Shapps,M,,
14c6e849-b3b2-4f0a-ac75-2b01e5d08f05,565.0,,John Morris,John Morris,John Morris,Morris,M,,2001-07-03
14c6e849-b3b2-4f0a-ac75-2b01e5d08f05,565.0,,Lord Morris of Aberavon,Lord Morris of Aberavon,Lord Morris of Aberavon,Morris,M,2001-07-03,
cb7427a5-f783-4192-9b44-2b1b527f79e4,4839.0,,Jane Hunt,Jane Hunt,Jane Hunt,Hunt,F,,
2942bf6d-2d77-4bd6-a3d0-2b30452887d7,4462.0,,Tom Tugendhat,Tom Tugendhat,Tom Tugendhat,Tugendhat,M,,
83f8d340-3ff6-4d44-93c3-2b34d3236b21,3671.0,,Lord Tunnicliffe,Lord Tunnicliffe,Lord Tunnicliffe,Tunnicliffe,M,,
d11716b7-b50b-4c1d-abfc-2b668d687294,4581.0,,Lord Caine,Lord Caine,Lord Caine,Caine,M,,
9604d890-30cf-4da5-8255-2bb04dec933f,2233.0,,Baroness Symons of Vernham Dean,Baroness Symons of Vernham Dean,Baroness Symons of Vernham Dean,Symons,F,,
c918c435-0b52-45c1-8e09-2bc5072bfb89,1529.0,,David Gauke,David Gauke,David Gauke,Gauke,M,,
7f53d7aa-8a9b-48a9-a9c6-2c3149bd5b1a,1211.0,,Andrew Mitchell,Andrew Mitchell,Andrew Mitchell,Mitchell,M,,
77463641-8681-4e7f-bc22-2c5d16a5d6ed,3525.0,,Lord Beaverbrook,Lord Beaverbrook,Lord Beaverbrook,Beaverbrook,M,,
0a383ec7-4a17-4d75-892c-2c920b57557a,4679.0,,Neil O'Brien,Neil O'Brien,Neil O'Brien,O'Brien,M,,
c97fa2a9-4ab1-4744-9ddd-2c9430253dfa,931.0,,Cecil Parkinson,Cecil Parkinson,Cecil Parkinson,Parkinson,M,,1992-06-29
c97fa2a9-4ab1-4744-9ddd-2c9430253dfa,931.0,,Lord Parkinson,Lord Parkinson,Lord Parkinson,Parkinson,M,1992-06-29,
c7921559-383b-4fcb-91d9-2ca09655b9ce,4531.0,,Anne-Marie Trevelyan,Anne-Marie Trevelyan,Anne-Marie Trevelyan,Trevelyan,F,,
4f282c98-5ab3-4740-87d0-2ca4b81aef54,97.0,,Robert Jackson,Robert Jackson,Robert Jackson,Jackson,M,,
fe401b3e-6694-4fe5-a657-2cb39b94b776,750.0,,Peter Blaker,Peter Blaker,Peter Blaker,Blaker,M,,
c75ebcfb-2305-4ac8-b2bb-2d60999a3479,1271.0,,Richard Needham,Richard Needham,Richard Needham,Needham,M,,
10fc9647-5957-4799-8b18-2d7264f04682,2472.0,,Lord Faulkner of Worcester,Lord Faulkner of Worcester,Lord Faulkner of Worcester,Faulkner,M,,
0c19fea3-4c5c-4f6d-a4c5-2e3c1a09a332,4135.0,,David Morris,David Morris,David Morris,Morris,M,,
f65a50d5-c9e3-43d9-a0e7-2e7502dd56a6,4528.0,,James Heappey,James Heappey,James Heappey,Heappey,M,,
d98d5850-799b-4f2a-8e5b-2ec40c2e3382,1232.0,,Lord Roberts of Conwy,Lord Roberts of Conwy,Lord Roberts of Conwy,Roberts,M,1997-10-01,
d98d5850-799b-4f2a-8e5b-2ec40c2e3382,1232.0,,Wyn Roberts,Wyn Roberts,Wyn Roberts,Roberts,M,,1997-10-01
e7cc93d0-d399-4362-b6cb-2f266ac4b7f9,49.0,,Michael Mates,Michael Mates,Michael Mates,Mates,M,,
93bc67d5-8679-4ecd-8c44-2f45cf508229,4098.0,382.0,Thérèse Coffey,Thérèse Coffey,Therese Coffey,Coffey,F,,
b53a1156-195c-47df-a2ff-2f54cfd00e6f,206.0,,David Lammy,David Lammy,David Lammy,Lammy,M,,
55da7af7-ccad-4062-ab78-2f97f536f4be,140.0,,Margaret Hodge,Margaret Hodge,Margaret Hodge,Hodge,F,,
4a785688-064b-4e36-8cb3-3037eccb0c5c,1883.0,,Lord Mackay of Clashfern,Lord Mackay of Clashfern,Lord Mackay of Clashfern,Mackay,M,1979-05-07,
a048f75a-bea6-4cd0-a4e1-3061b4c7e153,1168.0,,George Kynoch,George Kynoch,George Kynoch,Kynoch,M,,
16fba138-0f78-4b6e-8389-308a42933e8b,1504.0,,Dan Rogerson,Dan Rogerson,Dan Rogerson,Rogerson,M,,
226df242-65de-4f29-9e9f-08f2cf9ad884,4395.0,,Baroness Hayman of Ullock,Baroness Hayman of Ullock,Baroness Hayman of Ullock,Hayman,F,2020-09-09,
e583766e-7e6a-419e-8765-30a2379a2b65,766.0,,Nicholas Budgen,Nicholas Budgen,Nicholas Budgen,Budgen,M,,
894e8fc2-afa0-41de-9896-3148bcb1c1af,354.0,,Sally Keeble,Sally Keeble,Sally Keeble,Keeble,F,,
0efc08dd-fa10-4c4d-b148-315f990010a1,116.0,,Lord Soames of Fletching,Lord Soames of Fletching,Lord Soames of Fletching,Soames,M,2022-10-28,
0efc08dd-fa10-4c4d-b148-315f990010a1,116.0,,Nicholas Soames,Nicholas Soames,Nicholas Soames,Soames,M,,2022-10-28
25c8181f-492a-4638-bfe3-3174c88e53a6,280.0,,Michael Fabricant,Michael Fabricant,Michael Fabricant,Fabricant,M,,
ac784292-0a1e-4de6-8e80-319e6cd21219,4442.0,,Huw Merriman,Huw Merriman,Huw Merriman,Merriman,M,,
0a31d672-356a-459a-9bbe-31d350e91bcc,3703.0,,Baroness Royall of Blaisdon,Baroness Royall of Blaisdon,Baroness Royall of Blaisdon,Royall,F,,
b0a37a65-356f-4ab6-a41f-320c0a0e2146,4632.0,,Anna McMorrin,Anna McMorrin,Anna McMorrin,McMorrin,F,,
c5d000f3-45eb-414f-80d6-32515c61238c,591.0,397.0,Gordon Brown,Gordon Brown,Gordon Brown,Brown,M,,
b373c1d4-d41c-4a6a-80fa-33c270fe3919,1089.0,,Nicholas Bennett,Nicholas Bennett,Nicholas Bennett,Bennett,M,,
41412c5f-42bc-4e30-afef-33ee11c3a69a,986.0,,Lord Stewartby,Lord Stewartby,Lord Stewartby,Stewartby,M,1992-07-20,
d724d3b6-9110-4e37-a40b-343f159d02d6,4454.0,,Amanda Milling,Amanda Milling,Amanda Milling,Milling,F,,
6bf9b09b-6768-403d-821a-344b7f10ddf7,4682.0,,Luke Pollard,Luke Pollard,Luke Pollard,Pollard,M,,
9f643dcf-0288-4d82-8fb3-347c8ac8d48a,3527.0,,Lord Belstead,Lord Belstead,Lord Belstead,Belstead,M,,
c064e9ee-1505-4129-be08-350b9adda1da,518.0,,Baroness Quin,Baroness Quin,Baroness Quin,Quin,F,2006-05-30,
c064e9ee-1505-4129-be08-350b9adda1da,518.0,,Joyce Quin,Joyce Quin,Joyce Quin,Quin,F,,2006-05-30
231ef9a7-15d0-464f-a236-3511f0ab5929,4899.0,,Lord Stewart of Dirleton,Lord Stewart of Dirleton,Lord Stewart of Dirleton,Stewart,M,2020-10-15,
4f07f17e-aea7-4efa-94f4-354f6d2786b2,2729.0,,Baroness Cumberlege,Baroness Cumberlege,Baroness Cumberlege,Cumberlege,F,,
82fec10a-a3c5-4db0-91b3-357a3a305fb4,1445.0,,Vera Baird,Vera Baird,Vera Baird,Baird,F,,
c0b37e00-75f6-47a0-a0f2-357f52b14488,4264.0,,Stephen Doughty,Stephen Doughty,Stephen Doughty,Doughty,M,,
7af17c11-20aa-4980-b69c-358484183f94,422.0,,Chris Leslie,Chris Leslie,Chris Leslie,Leslie,M,,
28582b7d-47ef-459a-b9e0-35aa14df8449,1260.0,,Richard Tracey,Richard Tracey,Richard Tracey,Tracey,M,,
12aba431-3891-452a-bf78-35b577b6f8ad,12.0,,Fiona Mactaggart,Fiona Mactaggart,Fiona Mactaggart,Mactaggart,F,,
564a36e8-56c9-44db-b5ef-35bfa14c5699,4118.0,,Julian Smith,Julian Smith,Julian Smith,Smith,M,,
f6cc0d6d-23e2-49bf-ac15-35c714045c74,4972.0,,Lord Hendy of Richmond Hill,Lord Hendy of Richmond Hill,Lord Hendy of Richmond Hill,Hendy,M,,
8da56cd8-afcf-4dbe-a9f1-35d5da3acf70,522.0,,Doug Henderson,Doug Henderson,Doug Henderson,Henderson,M,,
b7defed7-19a4-43a9-b092-3626140d1cc1,1970.0,,Baroness Jay of Paddington,Baroness Jay of Paddington,Baroness Jay of Paddington,Jay,F,,
0192b415-c9dc-4b23-bfe7-366701f278c4,4004.0,,Mike Freer,Mike Freer,Mike Freer,Freer,M,,
765b46c8-c1ba-4e0b-b479-36f401448825,1184.0,,David Mitchell,David Mitchell,David Mitchell,Mitchell,M,,
afa1e4da-75df-4fd0-8a5b-375c88022823,1441.0,,Henry Bellingham,Henry Bellingham,Henry Bellingham,Bellingham,M,,2020-11-05
afa1e4da-75df-4fd0-8a5b-375c88022823,1441.0,,Lord Bellingham,Lord Bellingham,Lord Bellingham,Bellingham,M,2020-11-05,
98e6429d-3ae7-451e-9ede-375e3bcee551,560.0,,Jon Owen Jones,Jon Owen Jones,Jon Owen Jones,Jones,M,,
0a24c927-2f13-45fc-8fb5-376cfbbb933b,1419.0,,Ann McKechin,Ann McKechin,Ann McKechin,McKechin,F,,
ae327f84-60c6-402e-a69d-379df6cbdd29,1481.0,,Nadine Dorries,Nadine Dorries,Nadine Dorries,Dorries,F,,
594247b1-7716-4648-934e-37b476c4208f,3940.0,,Craig Whittaker,Craig Whittaker,Craig Whittaker,Whittaker,M,,
01c2408e-44a2-4d6b-b188-37c057bbbddc,4939.0,,Viscount Camrose,Viscount Camrose,Viscount Camrose,Camrose,M,,
832ebdbf-69e1-4a85-86e9-37ee2f6d3d5e,189.0,,Jim Dowd,Jim Dowd,Jim Dowd,Dowd,M,,
cfd657ab-5972-4616-b31c-381f5b7a1b8d,3694.0,,Lord McKenzie of Luton,Lord McKenzie of Luton,Lord McKenzie of Luton,McKenzie,M,,
14edb95c-45ff-407e-976f-383bd7fef6e5,4316.0,,Mike Kane,Mike Kane,Mike Kane,Kane,M,,
3fcec541-6580-4e5c-9575-3893cc30802b,22.0,,Charles Wardle,Charles Wardle,Charles Wardle,Wardle,M,,
31ba29e2-2a2c-4a1a-9651-38d2816a0fe6,903.0,,Jim Lester,Jim Lester,Jim Lester,Lester,M,,
d7b80692-4880-46d3-acfb-38f54cd3eb75,4123.0,,James Wharton,James Wharton,James Wharton,Wharton,M,,2020-09-02
d7b80692-4880-46d3-acfb-38f54cd3eb75,4123.0,,Lord Wharton of Yarm,Lord Wharton of Yarm,Lord Wharton of Yarm,Wharton,M,2020-09-02,
f8d76a19-b850-4d09-a4ee-3910b17a4f87,3987.0,,Rehman Chishti,Rehman Chishti,Rehman Chishti,Chishti,M,,
c1b5c7b3-02ca-4418-b852-39218d8aa82f,1238.0,,Hector Monro,Hector Monro,Hector Monro,Monro,M,,
44a3546f-64ba-4dbd-9847-3946c706a951,1511.0,,Ian Austin,Ian Austin,Ian Austin,Austin,M,,2020-09-02
44a3546f-64ba-4dbd-9847-3946c706a951,1511.0,,Lord Austin of Dudley,Lord Austin of Dudley,Lord Austin of Dudley,Austin,M,2020-09-02,
b2fb13dc-c9a2-4b3c-9cd1-39c592d68ea6,1461.0,,David Wright,David Wright,David Wright,Wright,M,,
660acc34-e3ed-4c31-83ad-3a0e59e5ce9f,1400.0,,Kevin Brennan,Kevin Brennan,Kevin Brennan,Brennan,M,,
ec2b2f82-e876-4878-be9e-3a104d8d1adc,4821.0,,Felicity Buchan,Felicity Buchan,Felicity Buchan,Buchan,F,,
7b4f887a-49fb-480b-afb8-3a3161231843,497.0,,David Maclean,David Maclean,David Maclean,Maclean,M,,2011-02-28
7b4f887a-49fb-480b-afb8-3a3161231843,497.0,,Lord Blencathra,Lord Blencathra,Lord Blencathra,Blencathra,M,2011-02-28,
4002440f-24b0-431c-b410-3a3ccad68ccb,3669.0,,Lord Drayson,Lord Drayson,Lord Drayson,Drayson,M,,
8252ab18-e3bb-4174-9d0c-3a5a88d8ac54,175.0,,Glenda Jackson,Glenda Jackson,Glenda Jackson,Jackson,F,,
d0df6722-d329-42ef-848e-3ad5d4274eab,163.0,,Stephen Timms,Stephen Timms,Stephen Timms,Timms,M,,
2cc7561d-bcfa-4294-8e5c-3b4b0cf021f0,699.0,,David Lightbown,David Lightbown,David Lightbown,Lightbown,M,,
75bc0ba8-dc25-4257-8c87-3b55ffe79c5e,1476.0,,Huw Irranca-Davies,Huw Irranca-Davies,Huw Irranca-Davies,Irranca-Davies,M,,
f04c4000-1a43-4c41-97fc-3c4dc39076e9,347.0,,Baroness Merron,Baroness Merron,Baroness Merron,Merron,F,2021-01-28,
f04c4000-1a43-4c41-97fc-3c4dc39076e9,347.0,,Gillian Merron,Gillian Merron,Gillian Merron,Merron,F,,2021-01-28
7881bfac-9b32-47ac-9a7e-3cb5303f916f,4818.0,,Saqib Bhatti,Saqib Bhatti,Saqib Bhatti,Bhatti,M,,
7ce7cdc9-8cea-494b-af8d-3cd43c4318c8,367.0,,Paddy Tipping,Paddy Tipping,Paddy Tipping,Tipping,M,,
00c1f181-7a98-45aa-83f3-3d00e6870cf8,1572.0,406.0,Jeremy Hunt,Jeremy Hunt,Jeremy Hunt,Hunt,M,,
a865bd96-9c71-4f31-8e87-3d21c5c8c50b,4064.0,,Steve Baker,Steve Baker,Steve Baker,Baker,M,,
d769db4b-7d24-436b-9360-3d537a75b492,285.0,,Mark Fisher,Mark Fisher,Mark Fisher,Fisher,M,,
010a4427-7dfd-473a-8fc6-3d54241aaa93,204.0,,Paul Burstow,Paul Burstow,Paul Burstow,Burstow,M,,
df57e3bc-12aa-41a6-80f0-3d97e3e413ee,3349.0,,Baroness Buscombe,Baroness Buscombe,Baroness Buscombe,Buscombe,F,,
a034b75e-82b6-44b6-83dc-3db50e366e4d,4874.0,,Andrew Griffith,Andrew Griffith,Andrew Griffith,Griffith,M,,
5977314d-acc6-4083-b61b-3dc8f1a95f3f,2616.0,,Lord Henley,Lord Henley,Lord Henley,Henley,M,,
ba01840b-f66b-4abc-9465-3e178f6b0153,4668.0,,Rachel Maclean,Rachel Maclean,Rachel Maclean,Maclean,F,,
42055e09-9098-4eee-8f8e-3e2480b4fc3a,4116.0,,Michael Ellis,Michael Ellis,Michael Ellis,Ellis,M,,
c689e535-b1b1-4251-b1cf-3e2f59af113c,67.0,,James Clappison,James Clappison,James Clappison,Clappison,M,,
5c18b007-2c56-4d2e-81e0-3e464f29a9dc,4497.0,,Michael Tomlinson,Michael Tomlinson,Michael Tomlinson,Tomlinson,M,,
0af58616-130f-42a0-9dbd-3e50d58894ed,1553.0,,Sarah McCarthy-Fry,Sarah McCarthy-Fry,Sarah McCarthy-Fry,McCarthy-Fry,F,,
170d8bf4-426f-4c9f-8e74-3e7706348b8a,4708.0,,Lord Bethell,Lord Bethell,Lord Bethell,Bethell,M,,
2931b766-3499-48c1-b003-3facb3a737c4,4608.0,,John Lamont,John Lamont,John Lamont,Lamont,M,,
c7d46b0a-dbaf-4661-b230-401405313cc9,3869.0,,Lord Myners,Lord Myners,Lord Myners,Myners,M,2008-10-05,
b75a34c6-be27-47be-b7c2-40178137b15e,334.0,,Andrew Robathan,Andrew Robathan,Andrew Robathan,Robathan,M,,2015-10-13
b75a34c6-be27-47be-b7c2-40178137b15e,334.0,,Lord Robathan,Lord Robathan,Lord Robathan,Robathan,M,2015-10-13,
84b3fcda-4a7f-4d51-b8fc-4022dce88d52,152.0,,Iain Duncan Smith,Iain Duncan Smith,Iain Duncan Smith,Smith,M,,
128d9713-bb6d-46fe-861e-4071274b0af3,3945.0,372.0,Sajid Javid,Sajid Javid,Sajid Javid,Javid,M,,
b4a99090-3779-4979-a0c9-4088a7858e53,4284.0,,Baroness Neville-Rolfe,Baroness Neville-Rolfe,Baroness Neville-Rolfe,Neville-Rolfe,F,,
599e6ff0-866e-4a2c-a3eb-40b585fecece,1560.0,,Jeremy Wright,Jeremy Wright,Jeremy Wright,Wright,M,,
f46771ea-e629-461e-a666-40e1f184832a,4289.0,,Baroness Manzoor,Baroness Manzoor,Baroness Manzoor,Manzoor,F,,
af8df40b-28d0-4ef5-a8e0-416c8d7cf0d9,4380.0,,Jo Churchill,Jo Churchill,Jo Churchill,Churchill,F,,
d65a5020-59de-49b2-a9ba-41a6bbcd325b,919.0,,Lord McNally,Lord McNally,Lord McNally,McNally,M,1995-12-20,
d65a5020-59de-49b2-a9ba-41a6bbcd325b,919.0,,Tom McNally,Tom McNally,Tom McNally,McNally,M,,1995-12-20
9deacff4-9a26-4976-a1bd-4224009ca903,1216.0,,Raymond Robertson,Raymond Robertson,Raymond Robertson,Robertson,M,,
516b1e2c-da2a-4789-9d8a-42a3816c857f,4491.0,,Vicky Foxcroft,Vicky Foxcroft,Vicky Foxcroft,Foxcroft,F,,
c199c7a4-3ac8-4b33-870b-42a3b13a3404,4423.0,,Will Quince,Will Quince,Will Quince,Quince,M,,
4a5e70c8-475f-406d-8c90-42b92e94bc40,4361.0,,Matt Warman,Matt Warman,Matt Warman,Warman,M,,
6cd768ca-c676-401a-9983-42f2409f7341,2490.0,,Lord Goldsmith,Lord Goldsmith,Lord Goldsmith,Goldsmith,M,,
e7efc324-1d59-4ea5-82a2-43001f66f41c,669.0,,Derek Fatchett,Derek Fatchett,Derek Fatchett,Fatchett,M,,
3db7df40-f611-4645-aca7-43025c690b4c,3685.0,,Baroness Morgan of Drefelin,Baroness Morgan of Drefelin,Baroness Morgan of Drefelin,Morgan,F,,
ce62dc69-d769-4e64-aef8-430d3752bc72,4517.0,,Lucy Frazer,Lucy Frazer,Lucy Frazer,Frazer,F,,
5a070763-ce88-4111-9300-4313dad780cc,1230.0,,Geoffrey Pattie,Geoffrey Pattie,Geoffrey Pattie,Pattie,M,,
88e76997-a278-4e68-9cb1-432a73909982,4822.0,,Feryal Clark,Feryal Clark,Feryal Clark,Clark,F,,
c1e131fc-745d-4229-9f8b-432a7fc64ee0,4652.0,,Lee Rowley,Lee Rowley,Lee Rowley,Rowley,M,,
93a194ce-cb84-4748-a1b0-433db0273e27,4320.0,,Robert Jenrick,Robert Jenrick,Robert Jenrick,Jenrick,M,,
ca93236b-63f0-47e3-9783-435e0d3ceed8,4533.0,,Baroness Altmann,Baroness Altmann,Baroness Altmann,Altmann,F,2015-05-11,
008ccbef-fd70-4cc7-9a22-438d401ce916,1549.0,,Ed Balls,Ed Balls,Ed Balls,Balls,M,,
2eb96b71-c4b1-4d42-aabb-438fc772f416,4508.0,,Baroness Anderson of Stoke-on-Trent,Baroness Anderson of Stoke-on-Trent,Baroness Anderson of Stoke-on-Trent,Anderson,F,2022-11-18,
dd81db9e-2970-4c02-b5ab-43c32fd86de2,223.0,,Liam Fox,Liam Fox,Liam Fox,Fox,M,,
385ef41e-22ab-4864-b433-43d005e2e8c7,448.0,,Ian McCartney,Ian McCartney,Ian McCartney,McCartney,M,,
65e6d9b1-af0b-482e-ad95-43e4a2ece296,1512.0,,David Mundell,David Mundell,David Mundell,Mundell,M,,
9fe52188-7c22-429f-9894-43eece6c7465,1497.0,,Jenny Willott,Jenny Willott,Jenny Willott,Willott,F,,
c22a3130-4bad-49f9-97d8-43fd7e1d2c68,544.0,,Alan Howarth,Alan Howarth,Alan Howarth,Howarth,M,,2005-06-15
c22a3130-4bad-49f9-97d8-43fd7e1d2c68,544.0,,Lord Howarth of Newport,Lord Howarth of Newport,Lord Howarth of Newport,Howarth,M,2005-06-15,
9ac416fb-e3a6-49ed-aa32-4411d652bff1,4820.0,,Abena Oppong-Asare,Abena Oppong-Asare,Abena Oppong-Asare,Oppong-Asare,F,,
44e9aed8-592c-4eda-91f4-441a9772cc1c,151.0,,Tom Brake,Tom Brake,Tom Brake,Brake,M,,
26d5159f-a3e9-4cb7-b477-4422d51ab65b,318.0,,John Spellar,John Spellar,John Spellar,Spellar,M,,
bb0b882b-d3ed-442d-b1d6-44452a2dea36,2647.0,,Lord Hardie,Lord Hardie,Lord Hardie,Hardie,M,1997-05-06,
ef271c9d-6222-4460-947c-44827aaf45e6,72.0,,Barbara Follett,Barbara Follett,Barbara Follett,Follett,F,,
be68e210-cfc7-43a9-b056-448625fa573c,4756.0,,Brendan Clarke-Smith,Brendan Clarke-Smith,Brendan Clarke-Smith,Clarke-Smith,M,,
ae082e58-4247-4ac0-93df-44a46e9e5b59,3261.0,,Lord Prentice,Lord Prentice,Lord Prentice,Prentice,M,1992-01-30,
ae082e58-4247-4ac0-93df-44a46e9e5b59,3261.0,,Reg Prentice,Reg Prentice,Reg Prentice,Prentice,M,,1992-01-30
bfc1f96c-9196-41bb-8b3e-45bfb45d6327,4941.0,,Lord Bellamy,Lord Bellamy,Lord Bellamy,Bellamy,M,2022-06-07,
81bb5ea5-ee68-489b-9dd3-45f08aca7769,2470.0,,Lord Brett,Lord Brett,Lord Brett,Brett,M,,
e56ad5f1-a7b2-465d-aa9b-45f0cc2c8864,1294.0,,William Shelton,William Shelton,William Shelton,Shelton,M,,
1f536db8-ef03-45e3-acbd-464d0a4ad7b5,101.0,,Ian Taylor,Ian Taylor,Ian Taylor,Taylor,M,,
09a12fa7-b77d-44fe-a4c0-46c95f17e762,16.0,,Dominic Grieve,Dominic Grieve,Dominic Grieve,Grieve,M,,
be12ad36-c975-45fc-a2cf-470401792a90,1609.0,,Chloe Smith,Chloe Smith,Chloe Smith,Smith,F,,
c7971e9f-9e2a-47d6-9629-4740b59e75e8,731.0,,Neil Hamilton,Neil Hamilton,Neil Hamilton,Hamilton,M,,
e9048de3-a9e6-4296-b291-47532396355a,4536.0,,Lord O'Neill of Gatley,Lord O'Neill of Gatley,Lord O'Neill of Gatley,O'Neill,M,2015-05-14,
a46961f2-7a51-49c6-91ba-478927426012,1124.0,,Marquess of Salisbury,Marquess of Salisbury,Marquess of Salisbury,Salisbury,M,2003-07-11,
a46961f2-7a51-49c6-91ba-478927426012,1124.0,,Robert Cranborne,Robert Cranborne,Robert Cranborne,Cranborne,M,,1992-04-17
cb201158-59ff-4839-99e1-4844b9745d3b,82.0,,Lord Howard of Lympne,Lord Howard of Lympne,Lord Howard of Lympne,Howard,M,2010-07-13,
cb201158-59ff-4839-99e1-4844b9745d3b,82.0,,Michael Howard,Michael Howard,Michael Howard,Howard,M,,2010-07-13
0524818c-6b18-4c39-9860-48a5cdc613d6,1545.0,417.0,David TC Davies,David TC Davies,David TC Davies,Davies,M,,
0cf9ca6e-8780-4ae4-acb8-48c865c9a2a3,926.0,,John Nott,John Nott,John Nott,Nott,M,,
01398023-19c3-49f2-90bc-4935f6086fdd,1231.0,,Michael Marshall,Michael Marshall,Michael Marshall,Marshall,M,,
d3ec6704-184d-4d93-8d61-493d7173e002,366.0,,Kenneth Clarke,Kenneth Clarke,Kenneth Clarke,Clarke,M,,2020-09-04
d3ec6704-184d-4d93-8d61-493d7173e002,366.0,,Lord Clarke of Nottingham,Lord Clarke of Nottingham,Lord Clarke of Nottingham,Clarke,M,2020-09-04,
2b00246a-9bde-427f-9c71-495181805b79,1418.0,,Tom Harris,Tom Harris,Tom Harris,Harris,M,,
fdff3d36-0e6c-4473-acc7-49ff5c072aee,491.0,,Angela Eagle,Angela Eagle,Angela Eagle,Eagle,F,,
d3321068-3772-4523-87d9-4a4968131eea,434.0,,Mike Hall,Mike Hall,Mike Hall,Hall,M,,
59f233e3-5b52-4586-b6ef-4a4a22d1d434,3842.0,,Baroness Garden of Frognal,Baroness Garden of Frognal,Baroness Garden of Frognal,Garden,F,,
42d1dca0-0941-438a-90d7-4a7b1b0de049,4956.0,,Baroness Taylor of Stevenage,Baroness Taylor of Stevenage,Baroness Taylor of Stevenage,Taylor,F,,
a356f0d6-795e-46f8-a332-4abdf1780d28,4449.0,,Anna Turley,Anna Turley,Anna Turley,Turley,F,,
affa8eb0-9f55-4628-b153-4acde4d40b40,4142.0,,Guy Opperman,Guy Opperman,Guy Opperman,Opperman,M,,
a570487d-8a4b-416c-ad87-4ad31222c558,4534.0,,Lord Dunlop,Lord Dunlop,Lord Dunlop,Dunlop,M,2015-05-14,
6901e0ad-e4a2-40f0-b430-4aedb4d0377c,1304.0,,Nicholas Ridley,Nicholas Ridley,Nicholas Ridley,Ridley,M,,
33ec00ee-1a74-4823-8c20-4b1b63609a59,459.0,,Baroness Hughes of Stretford,Baroness Hughes of Stretford,Baroness Hughes of Stretford,Hughes,F,2010-07-15,
33ec00ee-1a74-4823-8c20-4b1b63609a59,459.0,,Bev Hughes,Bev Hughes,Bev Hughes,Hughes,F,,2010-07-15
c09b618a-3eac-41d6-b4ec-4be313770344,580.0,,Henry McLeish,Henry McLeish,Henry McLeish,McLeish,M,,
5afa6204-55cc-4c63-91a7-4c1c576b1be8,1091.0,,Lord Bates,Lord Bates,Lord Bates,Bates,M,2008-06-30,
5afa6204-55cc-4c63-91a7-4c1c576b1be8,1091.0,,Michael Bates,Michael Bates,Michael Bates,Bates,M,,2008-06-01
184a2386-8471-4504-ab9d-4c84ff645d10,1128.0,,Lord Fraser of Carmyllie,Lord Fraser of Carmyllie,Lord Fraser of Carmyllie,Fraser,M,1989-01-04,
184a2386-8471-4504-ab9d-4c84ff645d10,1128.0,,Peter Fraser,Peter Fraser,Peter Fraser,Fraser,M,,1989-01-04
e76ca67a-85c1-4a58-93eb-4c942f944c62,2221.0,,Lord Strathclyde,Lord Strathclyde,Lord Strathclyde,Strathclyde,M,,
8da3d572-ee0b-4f17-8210-4cc2c5d3bb5a,156.0,,Malcolm Wicks,Malcolm Wicks,Malcolm Wicks,Wicks,M,,
65e0e2d0-813c-457b-bcd8-4d396d0b7dc3,1510.0,,Ed Miliband,Ed Miliband,Ed Miliband,Miliband,M,,
398e0abf-aab7-4bda-a3c1-4dc50faeb920,1976.0,,Lord Irvine of Lairg,Lord Irvine of Lairg,Lord Irvine of Lairg,Irvine,M,,
83e0d0c0-fc3c-41e1-bb06-4dd5dc71edd4,1448.0,,Meg Munn,Meg Munn,Meg Munn,Munn,F,,
fd717552-02d3-4f32-ba41-4e137c9bb324,4144.0,,Lord Hill of Oareford,Lord Hill of Oareford,Lord Hill of Oareford,Hill,M,2010-05-19,
9d60c112-cb58-4647-9700-4e2039c99a6b,485.0,,Peter Kilfoyle,Peter Kilfoyle,Peter Kilfoyle,Kilfoyle,M,,
